          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
         
node   3 sent_total   6973  recv_total   3974

node   4  (   1,    0) (   0,    0) (   4,    2) (   8,    4) (  10,    8) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
          (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5) (  10,    5)
         
node   4 sent_total   6973  recv_total   3974

node   5  (   0,    0) (   1,    0) (   0,    0) (   8,    2) (  10,    8) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   5 sent_total    979  recv_total    970

node   6  (   0,    0) (   1,    0) (   0,    0) (   8,    2) (  10,    8) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10) (  10,   10)
          (  10,   10) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
